수준	날짜 및 시간	원본	이벤트 ID	작업 범주
정보	2018-02-10 오후 9:51:14	Microsoft-Windows-Time-Service	35	없음	시간 서비스에서 현재 시스템 시간을 참조 ID 1488869645의 시간 원본 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.89.190.88:123)과(와) 동기화하는 중입니다. 현 로컬 계층 수는 5입니다.
정보	2018-02-10 오후 9:51:14	Microsoft-Windows-Time-Service	37	없음	시간 제공자NtpClient에서 현재 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.89.190.88:123)로부터 유효한 시간 데이터를 받는 중입니다.
정보	2018-02-10 오후 9:08:01	Application Popup	26	없음	응용 프로그램 팝업: Windows - 지연된 쓰기 실패 : Exception Processing Message 0xc000a082 Parameters 0x7fff21331b58 0x7fff21331b58 0x7fff21331b58 0x7fff21331b58
경고	2018-02-10 오후 9:08:01	Microsoft-Windows-Ntfs	140	없음	"트랜잭션 로그에 데이터를 플러시하지 못했습니다. 볼륨 ID: D:, 장치 이름: \Device\HarddiskVolume12에서 손상이 발생할 수 있습니다.
(없는 장치를 지정했습니다.)"
경고	2018-02-10 오후 9:08:01	Microsoft-Windows-Ntfs	140	없음	"트랜잭션 로그에 데이터를 플러시하지 못했습니다. 볼륨 ID: D:, 장치 이름: \Device\HarddiskVolume12에서 손상이 발생할 수 있습니다.
(없는 장치를 지정했습니다.)"
정보	2018-02-10 오후 4:35:16	Microsoft-Windows-Ntfs	98	없음	볼륨 D: (\Device\HarddiskVolume12) 정상입니다. 작업이 필요 없습니다.
오류	2018-02-10 오후 3:19:28	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
오류	2018-02-10 오후 2:46:54	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 DESKTOP-VDAKD4D\noble SID(S-1-5-21-3663961258-2295108646-1993617583-1001)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
경고	2018-02-10 오후 2:46:54	Display	4101	없음	디스플레이 드라이버 igfx이(가) 응답을 중지한 후 복구되었습니다.
정보	2018-02-10 오후 12:56:44	Microsoft-Windows-FilterManager	6	없음	파일 시스템 필터 'BHDrvx64'(6.1, ‎2018‎-‎01‎-‎20T17:44:13.000000000Z)을(를) 성공적으로 로드하고 필터 관리자에 등록했습니다.
정보	2018-02-10 오후 12:56:44	Microsoft-Windows-FilterManager	1	없음	파일 시스템 필터 'BHDrvx64'(버전 6.1, ‎2018‎-‎01‎-‎20T17:44:13.000000000Z)을(를) 성공적으로 언로드했습니다.
오류	2018-02-10 오후 12:47:44	Microsoft-Windows-DistributedCOM	10016	없음	"응용 프로그램별 권한 설정에서 CLSID가 
{D63B10C5-BB46-4990-A94F-E40B9D520160}
이고 APPID가 
{9CA88EE3-ACB7-47C8-AFC4-AB702511C276}
인 COM 서버 응용 프로그램에 대한 로컬 활성화 사용 권한을 응용 프로그램 컨테이너 사용할 수 없음 SID(사용할 수 없음)에서 실행 중인 주소 LocalHost(LRPC 사용)의 사용자 NT AUTHORITY\LOCAL SERVICE SID(S-1-5-19)에게 부여하지 않았습니다. 구성 요소 서비스 관리 도구를 사용하여 이 보안 권한을 수정할 수 있습니다."
정보	2018-02-10 오후 12:45:28	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 106개가 업데이트되고 수정된 페이지 23개가 만들어졌습니다.
정보	2018-02-10 오후 12:45:06	Microsoft-Windows-Time-Service	37	없음	시간 제공자NtpClient에서 현재 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->51.140.127.197:123)로부터 유효한 시간 데이터를 받는 중입니다.
경고	2018-02-10 오후 12:44:59	Microsoft-Windows-Time-Service	134	없음	NtpClient는 'time.windows.com,0x9'의 DNS 확인 오류로 인해 시간 원본으로 사용할 수동 피어를 설정하지 못했습니다. NtpClient는 15분 내에 다시 시도하고 그 후로는 재시도 간격을 두 배로 합니다. 오류: 알려진 호스트가 없습니다. (0x80072AF9)
경고	2018-02-10 오후 12:44:56	Microsoft-Windows-Time-Service	134	없음	NtpClient는 'time.windows.com,0x9'의 DNS 확인 오류로 인해 시간 원본으로 사용할 수동 피어를 설정하지 못했습니다. NtpClient는 15분 내에 다시 시도하고 그 후로는 재시도 간격을 두 배로 합니다. 오류: 알려진 호스트가 없습니다. (0x80072AF9)
정보	2018-02-10 오후 12:44:51	Microsoft-Windows-Ntfs	98	없음	볼륨 D: (\Device\HarddiskVolume11) 정상입니다. 작업이 필요 없습니다.
정보	2018-02-10 오후 12:44:45	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎02‎-‎09T17:51:18.498105400Z
절전 모드 해제 시간: ‎2018‎-‎02‎-‎10T03:44:44.366983700Z

절전 모드 해제 원본: 알 수 없음"
정보	2018-02-10 오후 12:44:44	Microsoft-Windows-Kernel-Boot	27	(33)	부팅 유형은 0x2입니다.
정보	2018-02-10 오후 12:44:44	Microsoft-Windows-Kernel-Boot	25	(32)	부팅 메뉴 정책은 0xBCE2A000입니다.
정보	2018-02-10 오후 12:44:44	Microsoft-Windows-Kernel-Boot	32	(58)	bootmgr에서 사용자 입력을 기다리는 데 0ms를 사용했습니다.
정보	2018-02-10 오후 12:44:44	Microsoft-Windows-Kernel-Boot	18	(57)	이 시스템에는 0x1개의 부팅 옵션이 있습니다.
정보	2018-02-10 오후 12:44:44	Microsoft-Windows-Kernel-Boot	30	(21)	펌웨어가 부팅 메트릭을 보고했습니다.
경고	2018-02-10 오후 12:44:43	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-02-10 오후 12:44:43	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
경고	2018-02-10 오후 12:44:43	Microsoft-Windows-Time-Service	134	없음	NtpClient는 'time.windows.com,0x9'의 DNS 확인 오류로 인해 시간 원본으로 사용할 수동 피어를 설정하지 못했습니다. NtpClient는 15분 내에 다시 시도하고 그 후로는 재시도 간격을 두 배로 합니다. 오류: 알려진 호스트가 없습니다. (0x80072AF9)
정보	2018-02-10 오후 12:44:42	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-02-10 오후 12:44:43	EventLog	6013	없음	시스템 작동 시간은 301568초입니다.
정보	2018-02-10 오후 12:44:41	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎02‎-‎09T17:51:34.178521200Z에서 ‎2018‎-‎02‎-‎10T03:44:41.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-02-10 오전 2:51:34	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-02-10 오전 2:51:25	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Hibernate from Sleep - Fixed Timeout"
정보	2018-02-10 오전 2:51:18	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎02‎-‎09T17:51:18.498105400Z
절전 모드 해제 시간: ‎2018‎-‎02‎-‎09T17:51:18.497096000Z

절전 모드 해제 원본: S4 최대 절전 모드로 전환"
경고	2018-02-10 오전 2:51:18	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-02-10 오전 2:51:18	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-02-10 오전 2:51:18	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-02-10 오전 2:51:17	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎02‎-‎09T14:51:19.487731800Z에서 ‎2018‎-‎02‎-‎09T17:51:17.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-02-09 오후 11:51:19	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-02-09 오후 11:51:18	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: System Idle"
정보	2018-02-09 오후 11:15:50	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎02‎-‎09T14:12:17.945348800Z
절전 모드 해제 시간: ‎2018‎-‎02‎-‎09T14:15:48.920105600Z

절전 모드 해제 원본: 장치 -Intel(R) USB 3.0 확장 가능한 호스트 컨트롤러 - 1.0(Microsoft)"
경고	2018-02-09 오후 11:15:48	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-02-09 오후 11:15:48	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-02-09 오후 11:15:48	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-02-09 오후 11:15:47	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎02‎-‎09T14:12:20.629931600Z에서 ‎2018‎-‎02‎-‎09T14:15:47.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-02-09 오후 11:12:20	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-02-09 오후 11:12:19	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Button or Lid"
정보	2018-02-09 오후 10:41:00	Microsoft-Windows-Kernel-General	16	없음	\??\C:\WINDOWS\System32\SMI\Store\Machine\SCHEMA.DAT 하이브의 액세스 기록이 삭제되어 키 1개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-02-09 오후 10:41:00	Microsoft-Windows-Kernel-General	15	없음	\??\C:\WINDOWS\System32\config\COMPONENTS 하이브를 시작 크기 49930240바이트와 끝 크기 49926144바이트로 재구성했습니다.
정보	2018-02-09 오후 9:32:08	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.zunemusic_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 2개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-02-09 오후 9:32:07	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.storepurchaseapp_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 2개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-02-09 오후 9:32:06	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.microsoftofficehub_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 42개가 업데이트되고 수정된 페이지 7개가 만들어졌습니다.
정보	2018-02-09 오후 9:32:06	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.messaging_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-02-09 오후 9:32:05	Microsoft-Windows-Kernel-General	16	없음	\??\C:\Users\noble\AppData\Local\Packages\microsoft.aad.brokerplugin_cw5n1h2txyewy\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 5개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보	2018-02-09 오후 8:50:38	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
정보	2018-02-09 오후 8:33:34	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
정보	2018-02-09 오후 8:16:30	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
오류	2018-02-09 오후 8:10:09	Service Control Manager	7034	없음	VMware Authorization Service 서비스가 예기치 않게 종료되었습니다. 이것이 1번째입니다.
정보	2018-02-09 오후 7:59:06	Microsoft-Windows-Power-Troubleshooter	1	없음	"시스템이 저전원 상태에서 복귀되었습니다.

절전 모드 시간: ‎2018‎-‎02‎-‎09T10:14:40.988006000Z
절전 모드 해제 시간: ‎2018‎-‎02‎-‎09T10:59:05.774780800Z

절전 모드 해제 원본: 전원 단추"
경고	2018-02-09 오후 7:59:05	BTHUSB	34	없음	로컬 어댑터가 주변 장치 모드를 지원하는 데 중요한 저에너지 컨트롤러 상태를 지원하지 않습니다. 지원되는 최소 필수 상태 마스크는 0x491f7fffff인데 0x1fffffff을(를) 받았습니다. 저에너지 주변 장치 역할 기능을 사용할 수 없습니다.
정보	2018-02-09 오후 7:59:05	BTHUSB	18	없음	Bluetooth 인증 코드(연결 키)를 로컬 어댑터에 저장할 수 없습니다. 시작 시 Bluetooth 키보드가 시스템 BIOS에서 작동하지 않을 수 있습니다.
정보	2018-02-09 오후 7:59:05	MEIx64	2	없음	Intel(R) Management Engine Interface driver has started successfully.
정보	2018-02-09 오후 7:59:05	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
정보	2018-02-09 오후 7:59:04	Microsoft-Windows-Kernel-General	1	(5)	"시스템 시간이 ‎2018‎-‎02‎-‎09T10:14:47.080186600Z에서 ‎2018‎-‎02‎-‎09T10:59:04.500000000Z(으)로 변경되었습니다.

변경 이유: System time synchronized with the hardware clock."
정보	2018-02-09 오후 7:14:47	Microsoft-Windows-Kernel-Power	107	(102)	시스템이 절전 모드에서 다시 시작되었습니다.
정보	2018-02-09 오후 7:14:46	Microsoft-Windows-Kernel-Power	42	(64)	"시스템이 절전 모드로 전환하는 중입니다.

절전 모드 전환 이유: Button or Lid"
정보	2018-02-09 오후 7:14:46	Microsoft-Windows-Time-Service	37	없음	시간 제공자NtpClient에서 현재 time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.89.190.88:123)로부터 유효한 시간 데이터를 받는 중입니다.
정보	2018-02-09 오후 7:14:44	Microsoft-Windows-Time-Service	158	없음	시간 공급자 'VMICTimeProvider'에서 현재 하드웨어 및 작동 환경이 지원되지 않아 중지되었다고 표시했습니다. 이 동작은 HyperV 게스트가 아닌 환경의 VMICTimeProvider에 필요합니다. 현재 작동 환경의 현재 공급자에 필요한 동작일 수도 있습니다.
